SPEED,REFERENCE
181.985947,75.073318
182.427078,75.073318
182.678528,75.073318
183.052261,75.073318
183.277237,75.073318
183.543411,75.073318
183.647003,75.073318
172.886063,75.073318
174.103333,75.073318
175.079681,75.073318
161.073303,75.073318
162.986176,75.073318
164.699448,75.073318
166.149078,75.073318
167.563049,75.073318
168.933411,75.073318
164.609924,75.073318
166.20491,75.073318
167.465973,75.073318
168.774582,75.073318
169.95546,75.073318
171.146088,75.073318
172.102844,75.073318
173.040512,75.073318
173.996017,75.073318
174.81691,75.073318
175.688934,75.073318
176.467682,75.073318
177.219421,75.073318
177.863998,75.073318
178.294785,75.073318
178.947678,75.073318
179.512817,75.073318
179.938858,75.073318
180.401123,75.073318
180.640396,75.073318
182.521912,75.073318
182.860413,75.073318
183.159927,75.073318
183.495148,75.073318
183.779617,75.073318
183.783142,75.073318
176.550613,75.073318
177.319351,75.073318
178.062149,75.073318
178.733658,75.073318
179.471054,75.073318
180.113373,75.073318
180.620773,75.073318
181.243454,75.073318
181.731995,75.073318
182.193436,75.073318
182.405029,75.073318
182.764786,75.073318
177.38916,75.073318
178.198029,75.073318
178.882416,75.073318
179.680603,75.073318
180.270233,75.073318
180.659042,75.073318
181.242416,75.073318
181.6595,75.073318
182.031357,75.073318
182.432938,75.073318
178.959305,75.073318
179.383133,75.073318
172.710617,75.073318
173.881775,75.073318
166.900284,75.073318
168.277252,75.073318
169.75531,75.073318
171.198914,75.073318
172.360382,75.073318
165.98262,75.073318
167.537872,75.073318
169.075073,75.073318
170.465546,75.073318
171.985947,75.073318
173.167328,75.073318
174.301956,75.073318
175.321884,75.073318
176.308151,75.073318
177.203506,75.073318
178.111694,75.073318
178.743713,75.073318
179.254639,75.073318
179.842621,75.073318
180.419296,75.073318
180.997757,75.073318
181.493988,75.073318
181.998505,75.073318
182.366974,75.073318
182.765625,75.073318
183.132385,75.073318
183.45784,75.073318
183.7453,75.073318
183.914841,75.073318
184.261902,75.073318
184.485031,75.073318
184.738235,75.073318
184.722961,75.073318
179.625046,75.073318
180.124207,75.073318
180.618896,75.073318
181.217545,75.073318
181.684219,75.073318
182.14949,75.073318
182.505875,75.073318
182.977753,75.073318
183.256012,75.073318
183.607544,75.073318
183.764557,75.073318
184.039444,75.073318
184.304291,75.073318
184.583984,75.073318
184.733749,75.073318
184.97908,75.073318
185.253098,75.073318
185.493088,75.073318
185.534592,75.073318
185.63208,75.073318
185.733658,75.073318
186.131271,75.073318
186.051193,75.073318
188.197067,75.073318
188.057785,75.073318
188.07341,75.073318
188.124161,75.073318
188.062241,75.073318
187.957489,75.073318
187.849243,75.073318
187.869461,75.073318
187.673767,75.073318
187.683899,75.073318
187.657196,75.073318
187.68071,75.073318
183.28949,75.073318
183.65036,75.073318
183.994415,75.073318
184.238953,75.073318
184.718994,75.073318
185.001724,75.073318
185.225616,75.073318
185.347809,75.073318
185.544022,75.073318
185.858139,75.073318
185.953568,75.073318
178.58931,75.073318
179.326202,75.073318
180.01619,75.073318
180.567047,75.073318
181.169846,75.073318
181.772873,75.073318
182.159393,75.073318
182.610672,75.073318
183.037903,75.073318
183.651169,75.073318
183.923157,75.073318
184.354706,75.073318
183.63028,75.073318
183.975952,75.073318
184.342346,75.073318
184.655197,75.073318
184.991562,75.073318
185.204254,75.073318
185.340073,75.073318
185.441208,75.073318
185.654068,75.073318
185.813751,75.073318
185.948654,75.073318
186.230408,75.073318
181.679672,75.073318
182.193451,75.073318
182.594025,75.073318
183.08313,75.073318
183.388626,75.073318
183.622162,75.073318
183.956421,75.073318
184.263947,75.073318
184.474976,75.073318
184.728989,75.073318
185.059448,75.073318
180.244049,75.073318
180.836533,75.073318
181.405701,75.073318
181.941406,75.073318
182.43425,75.073318
182.887665,75.073318
183.353271,75.073318
183.649094,75.073318
183.83812,75.073318
184.095154,75.073318
184.537445,75.073318
184.907623,75.073318
184.406174,75.073318
184.786865,75.073318
184.95607,75.073318
185.1716,75.073318
185.418121,75.073318
185.524902,75.073318
185.646988,75.073318
185.723572,75.073318
186.159332,75.073318
186.171204,75.073318
186.398483,75.073318
186.558945,75.073318
186.682388,75.073318
186.735809,75.073318
186.701569,75.073318
186.765442,75.073318
186.860291,75.073318
186.851715,75.073318
186.939667,75.073318
187.117676,75.073318
187.136276,75.073318
187.225616,75.073318
187.295731,75.073318
187.445251,75.073318
187.437637,75.073318
187.502869,75.073318
187.635803,75.073318
187.636948,75.073318
187.698334,75.073318
187.55162,75.073318
187.571533,75.073318
187.51796,75.073318
187.432999,75.073318
187.486511,75.073318
187.499603,75.073318
187.681824,75.073318
187.501144,75.073318
187.561295,75.073318
187.496643,75.073318
187.377869,75.073318
187.363693,75.073318
187.326752,75.073318
187.233398,75.073318
187.030151,75.073318
186.936905,75.073318
186.780685,75.073318
186.555649,75.073318
186.325546,75.073318
186.253372,75.073318
186.257721,75.073318
186.028458,75.073318
185.886749,75.073318
185.791229,75.073318
185.785309,75.073318
185.779861,75.073318
185.798431,75.073318
185.958588,75.073318
185.998383,75.073318
186.130524,75.073318
193.597,75.073318
193.13327,75.073318
192.528229,75.073318
192.054321,75.073318
191.654053,75.073318
191.167343,75.073318
190.826111,75.073318
190.488373,75.073318
190.29747,75.073318
189.966446,75.073318
189.817291,75.073318
190.44136,75.073318
190.302673,75.073318
190.030609,75.073318
189.840179,75.073318
189.701126,75.073318
189.477188,75.073318
189.367172,75.073318
189.158051,75.073318
189.109879,75.073318
189.053436,75.073318
188.941177,75.073318
188.983521,75.073318
188.94931,75.073318
188.905716,75.073318
188.709732,75.073318
188.697433,75.073318
188.649796,75.073318
188.545822,75.073318
188.546631,75.073318
188.571686,75.073318
188.643585,75.073318
188.600266,75.073318
188.633224,75.073318
188.578659,75.073318
191.315567,75.073318
190.867706,75.073318
190.658539,75.073318
190.466095,75.073318
190.204849,75.073318
190.060806,75.073318
189.843948,75.073318
189.656433,75.073318
189.424164,75.073318
189.366852,75.073318
189.157745,75.073318
190.603378,75.073318
190.599014,75.073318
190.387177,75.073318
190.264984,75.073318
190.164764,75.073318
189.927628,75.073318
189.842194,75.073318
189.763596,75.073318
189.876144,75.073318
189.578827,75.073318
189.472763,75.073318
189.351028,75.073318
189.36058,75.073318
189.211731,75.073318
189.098831,75.073318
189.019089,75.073318
189.006348,75.073318
189.019012,75.073318
188.99411,75.073318
189.069077,75.073318
189.064529,75.073318
188.749802,75.073318
188.734299,75.073318
188.707901,75.073318
189.288528,75.073318
188.991058,75.073318
189.05397,75.073318
189.111847,75.073318
189.091675,75.073318
188.833496,75.073318
188.847794,75.073318
188.716019,75.073318
188.618744,75.073318
188.601593,75.073318
188.646637,75.073318
188.737106,75.073318
188.69838,75.073318
188.772415,75.073318
188.755096,75.073318
188.727036,75.073318
188.581024,75.073318
188.542709,75.073318
188.678452,75.073318
188.512527,75.073318
188.540314,75.073318
188.481125,75.073318
188.426666,75.073318
188.473511,75.073318
188.443787,75.073318
188.477066,75.073318
188.398911,75.073318
188.570892,75.073318
188.63063,75.073318
188.697815,75.073318
188.530334,75.073318
188.532379,75.073318
188.558578,75.073318
188.693054,75.073318
188.743011,75.073318
189.347092,75.073318
189.211334,75.073318
189.062439,75.073318
189.082855,75.073318
188.99231,75.073318
188.957397,75.073318
189.010712,75.073318
189.059769,75.073318
189.043777,75.073318
189.029053,75.073318
189.225372,75.073318
191.610703,75.073318
191.057251,75.073318
190.808762,75.073318
190.556076,75.073318
190.371841,75.073318
190.178177,75.073318
190.18309,75.073318
190.016602,75.073318
189.924057,75.073318
189.863312,75.073318
189.868744,75.073318
189.910767,75.073318
189.717911,75.073318
189.747299,75.073318
189.737427,75.073318
189.75293,75.073318
189.657166,75.073318
189.62999,75.073318
189.519836,75.073318
189.310394,75.073318
189.286545,75.073318
189.191788,75.073318
189.128784,75.073318
189.046646,75.073318
189.043884,75.073318
188.824997,75.073318
188.767151,75.073318
188.713943,75.073318
188.652924,75.073318
188.829422,75.073318
188.417419,75.073318
188.224976,75.073318
187.919144,75.073318
187.731232,75.073318
187.5466,75.073318
187.388489,75.073318
187.243027,75.073318
187.00415,75.073318
186.901199,75.073318
186.806488,75.073318
186.754745,75.073318
186.659973,75.073318
186.679321,75.073318
186.769012,75.073318
186.743973,75.073318
186.673615,75.073318
186.656204,75.073318
186.592865,75.073318
186.511047,75.073318
186.506638,75.073318
186.361511,75.073318
186.428635,75.073318
186.243332,75.073318
186.331879,75.073318
186.449371,75.073318
186.473663,75.073318
186.543777,75.073318
186.596329,75.073318
186.801788,75.073318
186.857651,75.073318
186.837387,75.073318
187.097214,75.073318
187.165527,75.073318
187.180298,75.073318
187.110489,75.073318
187.213989,75.073318
187.224884,75.073318
187.319244,75.073318
187.503616,75.073318
187.539413,75.073318
180.084579,75.073318
180.738052,75.073318
182.626007,75.073318
183.064087,75.073318
183.371109,75.073318
183.846817,75.073318
184.235687,75.073318
184.532928,75.073318
184.854767,75.073318
185.175171,75.073318
185.289505,75.073318
185.575134,75.073318
185.850098,75.073318
186.078705,75.073318
186.192413,75.073318
186.3815,75.073318
186.591949,75.073318
186.676605,75.073318
186.887878,75.073318
187.070007,75.073318
187.262054,75.073318
187.426498,75.073318
187.626877,75.073318
187.922852,75.073318
189.934479,75.073318
189.836349,75.073318
189.625488,75.073318
189.515701,75.073318
188.420456,75.073318
188.407059,75.073318
188.406845,75.073318
188.370392,75.073318
188.495255,75.073318
188.536606,75.073318
188.623581,75.073318
183.228622,75.073318
183.654816,75.073318
183.99852,75.073318
184.314728,75.073318
184.629791,75.073318
184.823486,75.073318
184.989761,75.073318
185.071533,75.073318
185.052872,75.073318
185.117798,75.073318
185.107117,75.073318
185.00444,75.073318
185.037949,75.073318
185.127686,75.073318
185.023361,75.073318
185.031921,75.073318
184.96994,75.073318
184.982773,75.073318
184.844055,75.073318
184.636627,75.073318
184.537064,75.073318
184.503098,75.073318
184.460281,75.073318
184.071274,75.073318
179.101044,75.073318
179.501953,75.073318
179.893967,75.073318
180.277863,75.073318
180.666061,75.073318
181.20079,75.073318
181.550339,75.073318
181.801727,75.073318
182.021378,75.073318
182.423752,75.073318
182.558838,75.073318
179.464264,75.073318
180.143219,75.073318
180.612717,75.073318
181.127777,75.073318
181.589706,75.073318
182.074539,75.073318
182.460724,75.073318
182.875885,75.073318
183.293976,75.073318
183.66655,75.073318
184.082016,75.073318
184.24823,75.073318
184.604996,75.073318
179.045822,75.073318
179.674301,75.073318
180.240601,75.073318
180.82135,75.073318
181.319733,75.073318
181.70694,75.073318
182.146439,75.073318
182.47934,75.073318
182.773773,75.073318
182.892441,75.073318
183.165665,75.073318
177.390259,75.073318
178.068192,75.073318
178.727356,75.073318
179.453201,75.073318
180.096954,75.073318
180.58197,75.073318
181.171509,75.073318
181.641876,75.073318
182.134567,75.073318
182.599899,75.073318
183.064255,75.073318
180.029022,75.073318
180.59079,75.073318
181.215866,75.073318
181.754684,75.073318
182.274551,75.073318
182.728683,75.073318
183.268036,75.073318
183.691071,75.073318
184.05603,75.073318
184.526047,75.073318
184.751968,75.073318
185.044159,75.073318
185.121582,75.073318
185.45726,75.073318
185.81517,75.073318
185.998123,75.073318
186.094315,75.073318
186.352173,75.073318
186.55278,75.073318
186.652588,75.073318
186.865784,75.073318
186.067459,75.073318
186.25441,75.073318
186.560883,75.073318
181.096161,75.073318
181.741638,75.073318
182.130661,75.073318
182.668991,75.073318
183.18866,75.073318
183.545578,75.073318
184.056427,75.073318
184.526398,75.073318
184.885254,75.073318
185.178909,75.073318
185.620895,75.073318
178.319534,75.073318
179.174942,75.073318
179.986343,75.073318
180.769623,75.073318
181.477966,75.073318
182.056351,75.073318
182.735748,75.073318
183.286804,75.073318
183.757019,75.073318
184.008606,75.073318
184.384537,75.073318
184.694016,75.073318
184.870651,75.073318
185.201981,75.073318
185.531219,75.073318
185.809692,75.073318
185.908997,75.073318
186.120758,75.073318
186.364258,75.073318
186.551743,75.073318
186.809799,75.073318
186.985992,75.073318
187.246277,75.073318
187.375351,75.073318
181.89827,75.073318
182.358414,75.073318
182.757751,75.073318
183.245911,75.073318
183.768433,75.073318
184.163574,75.073318
184.539276,75.073318
184.9953,75.073318
185.328857,75.073318
185.672455,75.073318
185.976303,75.073318
176.97226,75.073318
177.874725,75.073318
178.741364,75.073318
179.611969,75.073318
180.412918,75.073318
181.174377,75.073318
181.801407,75.073318
182.439484,75.073318
183.001968,75.073318
183.397903,75.073318
184.05722,75.073318
184.09642,75.073318
184.53862,75.073318
185.00705,75.073318
185.111099,75.073318
185.290222,75.073318
185.503098,75.073318
185.555634,75.073318
185.699188,75.073318
185.819305,75.073318
185.858383,75.073318
185.91806,75.073318
185.901993,75.073318
185.712677,75.073318
185.689529,75.073318
185.679977,75.073318
185.659439,75.073318
185.547256,75.073318
185.727509,75.073318
185.726685,75.073318
185.620712,75.073318
185.523224,75.073318
185.46843,75.073318
185.336838,75.073318
185.204239,75.073318
185.186646,75.073318
185.089142,75.073318
185.151169,75.073318
185.079651,75.073318
184.990707,75.073318
184.978516,75.073318
185.025848,75.073318
185.104736,75.073318
185.165512,75.073318
185.412521,75.073318
185.496002,75.073318
185.656326,75.073318
185.661194,75.073318
185.929276,75.073318
185.995178,75.073318
186.008347,75.073318
186.200027,75.073318
186.268112,75.073318
186.354675,75.073318
186.434311,75.073318
186.640533,75.073318
186.757446,75.073318
186.889191,75.073318
187.120255,75.073318
187.308273,75.073318
187.311615,75.073318
187.219467,75.073318
187.436401,75.073318
187.346115,75.073318
187.479401,75.073318
187.529205,75.073318
187.599213,75.073318
187.798096,75.073318
187.774246,75.073318
187.971466,75.073318
178.710083,75.073318
179.509903,75.073318
180.197266,75.073318
180.951401,75.073318
181.645203,75.073318
182.198059,75.073318
182.853745,75.073318
183.395355,75.073318
183.893631,75.073318
184.315308,75.073318
184.863724,75.073318
185.220032,75.073318
185.390442,75.073318
185.741394,75.073318
185.978699,75.073318
186.258041,75.073318
186.466187,75.073318
186.743378,75.073318
186.876251,75.073318
186.986389,75.073318
187.197388,75.073318
187.403793,75.073318
187.593689,75.073318
187.731598,75.073318
177.775162,75.073318
178.649765,75.073318
179.442261,75.073318
180.207855,75.073318
180.900009,75.073318
181.57341,75.073318
182.180725,75.073318
182.800766,75.073318
183.224869,75.073318
183.736786,75.073318
184.207748,75.073318
180.404068,75.073318
181.129379,75.073318
181.796677,75.073318
182.410583,75.073318
182.98764,75.073318
183.530823,75.073318
184.042847,75.073318
184.464828,75.073318
184.951538,75.073318
185.191498,75.073318
185.669815,75.073318
186.097412,75.073318
186.478348,75.073318
186.70549,75.073318
186.975876,75.073318
187.005814,75.073318
187.19075,75.073318
187.336472,75.073318
187.458344,75.073318
187.534027,75.073318
187.68895,75.073318
187.807007,75.073318
187.758499,75.073318
187.969345,75.073318
182.302109,75.073318
182.900131,75.073318
183.524429,75.073318
183.987885,75.073318
184.426498,75.073318
184.696411,75.073318
185.177002,75.073318
185.410995,75.073318
185.650467,75.073318
185.89505,75.073318
186.267349,75.073318
176.65361,75.073318
177.545364,75.073318
178.487137,75.073318
179.464478,75.073318
180.228287,75.073318
181.004517,75.073318
181.681793,75.073318
182.317154,75.073318
182.92627,75.073318
183.548477,75.073318
183.98558,75.073318
184.375519,75.073318
184.758636,75.073318
185.17244,75.073318
185.455261,75.073318
185.642883,75.073318
186.072632,75.073318
186.3078,75.073318
186.463425,75.073318
186.630829,75.073318
186.87027,75.073318
187.005127,75.073318
187.21463,75.073318
190.783447,75.073318
190.678406,75.073318
190.606323,75.073318
190.515457,75.073318
190.481049,75.073318
190.351349,75.073318
190.379547,75.073318
190.331375,75.073318
190.250275,75.073318
190.139038,75.073318
190.048889,75.073318
189.978149,75.073318
182.61853,75.073318
183.22821,75.073318
183.813858,75.073318
184.096756,75.073318
184.51442,75.073318
184.874237,75.073318
185.291122,75.073318
185.724136,75.073318
186.147385,75.073318
186.511902,75.073318
186.84726,75.073318
187.168198,75.073318
187.438644,75.073318
187.588959,75.073318
187.678467,75.073318
187.895721,75.073318
187.936401,75.073318
187.998108,75.073318
188.030609,75.073318
188.170349,75.073318
188.262131,75.073318
188.322128,75.073318
188.512665,75.073318
188.638474,75.073318
182.917709,75.073318
183.405273,75.073318
184.152252,75.073318
184.663971,75.073318
184.914886,75.073318
185.515793,75.073318
185.85672,75.073318
186.207352,75.073318
186.456161,75.073318
186.820847,75.073318
187.04509,75.073318
177.81543,75.073318
178.711166,75.073318
179.510895,75.073318
180.307663,75.073318
181.040695,75.073318
181.788971,75.073318
182.403488,75.073318
182.981125,75.073318
183.4758,75.073318
184.103867,75.073318
184.557755,75.073318
185.012299,75.073318
185.467621,75.073318
185.726837,75.073318
186.050888,75.073318
186.287796,75.073318
186.616302,75.073318
186.906158,75.073318
187.160492,75.073318
187.518799,75.073318
187.650482,75.073318
187.735062,75.073318
187.788605,75.073318
187.935425,75.073318
182.155273,75.073318
182.703827,75.073318
183.232925,75.073318
183.744202,75.073318
184.25148,75.073318
184.718185,75.073318
185.159897,75.073318
185.468079,75.073318
185.911804,75.073318
186.282761,75.073318
186.550049,75.073318
186.759216,75.073318
186.97612,75.073318
187.374298,75.073318
187.15976,75.073318
187.406143,75.073318
187.59584,75.073318
187.807343,75.073318
187.928162,75.073318
188.150208,75.073318
188.317352,75.073318
188.336441,75.073318
188.67627,75.073318
188.666641,75.073318
188.682098,75.073318
188.720703,75.073318
188.891769,75.073318
188.950333,75.073318
189.016495,75.073318
189.201294,75.073318
189.210602,75.073318
189.292923,75.073318
189.356308,75.073318
189.488983,75.073318
189.524353,75.073318
184.357086,75.073318
184.877243,75.073318
185.147308,75.073318
185.480927,75.073318
185.714798,75.073318
186.03981,75.073318
186.31427,75.073318
186.566772,75.073318
187.450882,75.073318
187.587982,75.073318
187.750854,75.073318
187.900696,75.073318
188.174759,75.073318
188.229568,75.073318
188.390366,75.073318
188.452301,75.073318
188.533752,75.073318
188.547668,75.073318
188.584824,75.073318
188.704865,75.073318
188.656631,75.073318
188.795624,75.073318
188.898788,75.073318
188.573959,75.073318
188.584671,75.073318
188.546051,75.073318
188.669189,75.073318
188.635895,75.073318
188.569061,75.073318
188.678024,75.073318
188.86496,75.073318
188.852386,75.073318
188.975723,75.073318
189.064484,75.073318
189.146149,75.073318
179.88118,75.073318
180.709854,75.073318
181.459885,75.073318
182.027573,75.073318
182.696884,75.073318
183.226532,75.073318
183.677185,75.073318
184.214539,75.073318
184.647278,75.073318
185.04541,75.073318
185.217819,75.073318
185.533569,75.073318
192.510132,75.073318
192.133362,75.073318
191.969513,75.073318
191.831116,75.073318
191.642273,75.073318
191.456299,75.073318
191.433441,75.073318
191.264175,75.073318
191.20694,75.073318
191.179108,75.073318
191.054688,75.073318
198.729492,75.073318
197.964294,75.073318
197.346313,75.073318
196.691772,75.073318
196.138626,75.073318
195.642029,75.073318
195.160583,75.073318
197.646194,75.073318
196.918976,75.073318
196.396988,75.073318
195.781845,75.073318
195.240265,75.073318
189.076416,75.073318
189.15712,75.073318
189.157715,75.073318
189.207291,75.073318
189.289871,75.073318
189.365845,75.073318
189.448105,75.073318
189.499084,75.073318
189.545975,75.073318
189.539932,75.073318
189.657913,75.073318
189.729187,75.073318
189.684021,75.073318
189.77803,75.073318
189.631882,75.073318
189.618973,75.073318
189.437469,75.073318
189.427872,75.073318
189.419052,75.073318
189.386505,75.073318
189.467102,75.073318
189.56604,75.073318
189.706879,75.073318
191.12326,75.073318
191.127045,75.073318
190.848892,75.073318
190.750885,75.073318
190.809448,75.073318
190.763855,75.073318
190.746643,75.073318
190.656815,75.073318
190.476608,75.073318
190.42067,75.073318
190.247253,75.073318
190.396332,75.073318
190.310028,75.073318
190.279724,75.073318
190.009491,75.073318
190.077454,75.073318
190.0289,75.073318
190.008774,75.073318
189.904694,75.073318
189.943848,75.073318
189.905975,75.073318
189.895691,0.0
190.022675,0.0
189.929642,0.0
189.929764,0.0
189.893021,0.0
189.957886,0.0
189.89444,0.0
189.909698,0.0
189.886826,0.0
189.829041,0.0
189.690872,0.0
189.612228,0.0
189.65007,0.0
189.599045,0.0
190.76387,0.0
190.709579,0.0
190.796524,0.0
190.702713,0.0
190.579681,0.0
190.50322,0.0
190.359589,0.0
190.399551,0.0
190.374405,0.0
190.302094,0.0
190.260117,0.0
190.111649,0.0
190.084915,0.0
189.854172,0.0
190.02211,0.0
189.965744,0.0
189.950684,0.0
189.839111,0.0
189.871155,0.0
189.975113,0.0
189.837341,0.0
189.906662,0.0
189.822906,0.0
189.831558,0.0
188.163422,0.0
188.24353,0.0
188.366241,0.0
188.225296,0.0
188.215439,0.0
188.158203,0.0
188.069626,0.0
187.857925,0.0
187.793381,0.0
187.806,0.0
187.697998,0.0
194.118896,0.0
193.601395,0.0
193.173523,0.0
192.530075,0.0
191.64006,0.0
190.687683,0.0
189.691238,0.0
188.571411,0.0
187.211914,0.0
181.004852,0.0
175.149109,0.0
169.629028,0.0
174.070236,0.0
169.482269,0.0
164.082962,0.0
158.921494,0.0
154.119171,0.0
158.353241,0.0
162.117935,0.0
156.782867,0.0
160.063019,0.0
154.622467,0.0
157.634125,0.0
152.179886,0.0
155.114273,0.0
149.613754,0.0
144.403839,0.0
139.509918,0.0
142.227722,0.0
137.323944,0.0
139.836945,0.0
141.947861,0.0
136.800644,0.0
135.056793,0.0
133.363037,0.0
131.648148,0.0
129.68576,0.0
128.056244,0.0
126.326729,0.0
124.553932,0.0
122.770248,0.0
120.982048,0.0
119.161827,0.0
117.364029,0.0
115.523216,0.0
113.526344,0.0
111.5681,0.0
109.744926,0.0
107.940781,0.0
106.123703,0.0
104.203537,0.0
102.337234,0.0
100.553947,0.0
98.747162,0.0
97.035507,0.0
95.244003,0.0
93.37249,0.0
91.577637,0.0
89.858482,0.0
90.157829,0.0
88.185562,0.0
86.262085,0.0
84.377174,0.0
82.50473,0.0
80.663231,0.0
78.876678,0.0
77.069427,0.0
75.254227,0.0
78.020203,0.0
80.395317,0.0
81.29937,0.0
78.901855,0.0
80.871506,0.0
82.407761,0.0
75.81514,0.0
69.749931,0.0
64.169937,0.0
59.036343,0.0
54.313435,0.0
49.968361,0.0
51.052193,0.0
46.968018,0.0
46.340794,0.0
48.336082,0.0
48.726688,0.0
48.93499,0.0
45.020191,0.0
45.17609,0.0
45.054924,0.0
44.805935,0.0
44.385487,0.0
43.753391,0.0
40.25312,0.0
40.127953,0.0
39.899586,0.0
39.544231,0.0
38.452976,0.0
35.37674,0.0
34.281746,0.0
33.023769,0.0
31.776335,0.0
29.234228,0.0
27.868505,0.0
25.639025,0.0
23.587904,0.0
23.906237,0.0
21.993738,0.0
20.23424,0.0
18.615501,0.0
17.126261,0.0
17.126261,0.0
17.126261,0.0
17.126261,0.0
17.126261,0.0
17.126261,0.0
15.75616,0.0
15.756161,0.0
15.756161,0.0
15.756161,0.0
15.756161,0.0
15.756161,0.0
15.756161,0.0
14.495668,0.0
14.495668,0.0
13.336015,0.0
13.336015,0.0
12.269134,0.0
12.269135,0.0
12.269135,0.0
11.287605,0.0
11.287605,0.0
10.384597,0.0
10.384597,0.0
9.553829,0.0
9.553829,0.0
9.553829,0.0
8.789523,0.0
8.789524,0.0
8.086362,0.0
8.086362,0.0
7.439453,0.0
7.439453,0.0
7.439453,0.0
6.844297,0.0
6.844297,0.0
6.296754,0.0
6.296754,0.0
5.793014,0.0
5.793014,0.0
5.793014,0.0
5.329573,0.0
5.329573,0.0
4.903207,0.0
4.903207,0.0
4.510951,0.0
4.510951,0.0
4.510951,0.0
4.150074,0.0
4.150074,0.0
3.818069,0.0
3.818069,0.0
3.512623,0.0
3.512623,0.0
3.512623,0.0
3.231613,0.0
3.231614,0.0
2.973085,0.0
2.973085,0.0
2.973085,0.0
2.735238,0.0
2.735238,0.0
2.516419,0.0
2.516419,0.0
2.315106,0.0
2.315106,0.0
2.315106,0.0
2.315106,0.0
2.315106,0.0
2.315106,0.0
2.315106,0.0
2.315106,0.0
2.315106,0.0
2.315106,0.0
2.315106,0.0
2.315106,0.0
2.315106,0.0
2.315106,0.0
2.315106,0.0
2.315106,0.0
2.315106,0.0
2.315106,0.0
2.315106,0.0
2.315106,0.0
2.315106,0.0
2.315106,0.0
2.315106,0.0
2.315106,0.0
2.315106,0.0
2.315106,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
2.129898,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
1.959506,0.0
