TIME_DELTA,SPEED,REFERENCE,CONTROL,ERROR
25.57,204.000000,100.000000,0.000000,0.000000
25.60,184.000000,100.000000,0.000000,0.000000
25.62,189.000000,100.000000,0.000000,0.000000
25.67,192.000000,100.000000,0.000000,0.000000
25.84,190.000000,100.000000,0.000000,0.000000
25.85,194.000000,100.000000,0.000000,0.000000
25.86,192.000000,100.000000,0.000000,0.000000
25.87,196.000000,100.000000,0.000000,0.000000
25.92,202.000000,100.000000,0.000000,0.000000
25.95,198.000000,100.000000,0.000000,0.000000
26.00,200.000000,100.000000,0.000000,0.000000
26.03,200.000000,100.000000,0.000000,0.000000
26.05,202.000000,100.000000,0.000000,0.000000
26.08,204.000000,100.000000,0.000000,0.000000
26.13,206.000000,100.000000,0.000000,0.000000
26.18,210.000000,100.000000,0.000000,0.000000
26.21,204.000000,100.000000,0.000000,0.000000
26.24,207.000000,100.000000,0.000000,0.000000
26.26,212.000000,100.000000,0.000000,0.000000
26.32,206.000000,100.000000,0.000000,0.000000
26.34,207.000000,100.000000,0.000000,0.000000
26.39,198.000000,100.000000,0.000000,0.000000
26.42,201.000000,100.000000,0.000000,0.000000
26.44,194.000000,100.000000,0.000000,0.000000
26.47,176.000000,100.000000,0.000000,0.000000
26.52,179.000000,100.000000,0.000000,0.000000
26.57,182.000000,100.000000,0.000000,0.000000
26.60,184.000000,100.000000,0.000000,0.000000
26.63,188.000000,100.000000,0.000000,0.000000
26.66,192.000000,100.000000,0.000000,0.000000
26.71,188.000000,100.000000,0.000000,0.000000
26.74,188.000000,100.000000,0.000000,0.000000
26.79,192.000000,100.000000,0.000000,0.000000
26.81,193.000000,100.000000,0.000000,0.000000
26.93,201.000000,100.000000,0.000000,0.000000
26.94,194.000000,100.000000,0.000000,0.000000
26.95,194.000000,100.000000,0.000000,0.000000
26.98,196.000000,100.000000,0.000000,0.000000
27.01,196.000000,100.000000,0.000000,0.000000
27.03,198.000000,100.000000,0.000000,0.000000
27.06,194.000000,100.000000,0.000000,0.000000
27.11,196.000000,100.000000,0.000000,0.000000
27.14,202.000000,100.000000,0.000000,0.000000
27.19,207.000000,100.000000,0.000000,0.000000
27.21,209.000000,100.000000,0.000000,0.000000
27.24,212.000000,100.000000,0.000000,0.000000
27.29,207.000000,100.000000,0.000000,0.000000
27.32,204.000000,100.000000,0.000000,0.000000
27.37,212.000000,100.000000,0.000000,0.000000
27.40,205.000000,100.000000,0.000000,0.000000
27.42,200.000000,100.000000,0.000000,0.000000
27.48,195.000000,100.000000,0.000000,0.000000
27.50,197.000000,100.000000,0.000000,0.000000
27.53,209.000000,100.000000,0.000000,0.000000
27.58,207.000000,100.000000,0.000000,0.000000
27.61,211.000000,100.000000,0.000000,0.000000
27.63,206.000000,100.000000,0.000000,0.000000
27.68,210.000000,100.000000,0.000000,0.000000
27.71,209.000000,100.000000,0.000000,0.000000
27.77,214.000000,100.000000,0.000000,0.000000
27.79,208.000000,100.000000,0.000000,0.000000
27.82,208.000000,100.000000,0.000000,0.000000
27.87,206.000000,100.000000,0.000000,0.000000
27.89,200.000000,100.000000,0.000000,0.000000
27.92,202.000000,100.000000,0.000000,0.000000
27.97,204.000000,100.000000,0.000000,0.000000
28.00,180.000000,100.000000,0.000000,0.000000
28.03,189.000000,100.000000,0.000000,0.000000
28.08,193.000000,100.000000,0.000000,0.000000
28.10,197.000000,100.000000,0.000000,0.000000
28.15,197.000000,100.000000,0.000000,0.000000
28.18,185.000000,100.000000,0.000000,0.000000
28.21,185.000000,100.000000,0.000000,0.000000
28.26,177.000000,100.000000,0.000000,0.000000
28.29,187.000000,100.000000,0.000000,0.000000
28.34,192.000000,100.000000,0.000000,0.000000
28.37,190.000000,100.000000,0.000000,0.000000
28.39,189.000000,100.000000,0.000000,0.000000
28.42,187.000000,100.000000,0.000000,0.000000
28.47,187.000000,100.000000,0.000000,0.000000
28.50,188.000000,100.000000,0.000000,0.000000
28.55,193.000000,100.000000,0.000000,0.000000
28.58,200.000000,100.000000,0.000000,0.000000
28.60,206.000000,100.000000,0.000000,0.000000
28.65,208.000000,100.000000,0.000000,0.000000
28.68,196.000000,100.000000,0.000000,0.000000
28.73,212.000000,100.000000,0.000000,0.000000
28.76,207.000000,100.000000,0.000000,0.000000
28.79,204.000000,100.000000,0.000000,0.000000
28.81,204.000000,100.000000,0.000000,0.000000
28.86,192.000000,100.000000,0.000000,0.000000
28.89,196.000000,100.000000,0.000000,0.000000
28.92,198.000000,100.000000,0.000000,0.000000
28.94,200.000000,100.000000,0.000000,0.000000
28.97,201.000000,100.000000,0.000000,0.000000
29.00,202.000000,100.000000,0.000000,0.000000
29.05,204.000000,100.000000,0.000000,0.000000
29.07,189.000000,100.000000,0.000000,0.000000
29.12,195.000000,100.000000,0.000000,0.000000
29.15,192.000000,100.000000,0.000000,0.000000
29.23,195.000000,100.000000,0.000000,0.000000
29.25,192.000000,100.000000,0.000000,0.000000
29.26,205.000000,100.000000,0.000000,0.000000
29.28,207.000000,100.000000,0.000000,0.000000
29.30,201.000000,100.000000,0.000000,0.000000
29.32,193.000000,100.000000,0.000000,0.000000
29.35,198.000000,100.000000,0.000000,0.000000
29.40,198.000000,100.000000,0.000000,0.000000
29.43,198.000000,100.000000,0.000000,0.000000
29.48,196.000000,100.000000,0.000000,0.000000
29.50,193.000000,100.000000,0.000000,0.000000
29.53,195.000000,100.000000,0.000000,0.000000
29.58,195.000000,100.000000,0.000000,0.000000
29.61,196.000000,100.000000,0.000000,0.000000
29.66,202.000000,100.000000,0.000000,0.000000
29.69,197.000000,100.000000,0.000000,0.000000
29.72,197.000000,100.000000,0.000000,0.000000
29.74,200.000000,100.000000,0.000000,0.000000
29.79,202.000000,100.000000,0.000000,0.000000
29.82,209.000000,100.000000,0.000000,0.000000
29.87,199.000000,100.000000,0.000000,0.000000
29.90,199.000000,100.000000,0.000000,0.000000
29.92,200.000000,100.000000,0.000000,0.000000
29.97,203.000000,100.000000,0.000000,0.000000
30.00,201.000000,100.000000,0.000000,0.000000
30.05,193.000000,100.000000,0.000000,0.000000
30.08,189.000000,100.000000,0.000000,0.000000
30.10,175.000000,100.000000,0.000000,0.000000
30.13,184.000000,100.000000,0.000000,0.000000
30.18,178.000000,100.000000,0.000000,0.000000
30.23,182.000000,100.000000,0.000000,0.000000
30.26,183.000000,100.000000,0.000000,0.000000
30.29,186.000000,100.000000,0.000000,0.000000
30.31,192.000000,100.000000,0.000000,0.000000
30.36,184.000000,100.000000,0.000000,0.000000
30.39,182.000000,100.000000,0.000000,0.000000
30.44,179.000000,100.000000,0.000000,0.000000
30.47,184.000000,100.000000,0.000000,0.000000
30.50,187.000000,100.000000,0.000000,0.000000
30.52,188.000000,100.000000,0.000000,0.000000
30.57,192.000000,100.000000,0.000000,0.000000
30.63,201.000000,100.000000,0.000000,0.000000
30.65,204.000000,100.000000,0.000000,0.000000
30.68,208.000000,100.000000,0.000000,0.000000
30.71,210.000000,100.000000,0.000000,0.000000
30.79,211.000000,100.000000,0.000000,0.000000
30.85,221.000000,100.000000,0.000000,0.000000
30.87,215.000000,100.000000,0.000000,0.000000
30.90,209.000000,100.000000,0.000000,0.000000
30.93,204.000000,100.000000,0.000000,0.000000
30.98,204.000000,100.000000,0.000000,0.000000
31.00,216.000000,100.000000,0.000000,0.000000
31.05,215.000000,100.000000,0.000000,0.000000
31.08,210.000000,100.000000,0.000000,0.000000
31.11,196.000000,100.000000,0.000000,0.000000
31.13,201.000000,100.000000,0.000000,0.000000
31.18,205.000000,100.000000,0.000000,0.000000
31.24,199.000000,100.000000,0.000000,0.000000
31.26,204.000000,100.000000,0.000000,0.000000
31.29,202.000000,100.000000,0.000000,0.000000
31.32,204.000000,100.000000,0.000000,0.000000
31.37,203.000000,100.000000,0.000000,0.000000
31.40,210.000000,100.000000,0.000000,0.000000
31.45,208.000000,100.000000,0.000000,0.000000
31.47,204.000000,100.000000,0.000000,0.000000
31.55,197.000000,100.000000,0.000000,0.000000
31.56,198.000000,100.000000,0.000000,0.000000
31.58,197.000000,100.000000,0.000000,0.000000
31.59,206.000000,100.000000,0.000000,0.000000
31.62,204.000000,100.000000,0.000000,0.000000
31.64,208.000000,100.000000,0.000000,0.000000
31.67,212.000000,100.000000,0.000000,0.000000
31.72,215.000000,100.000000,0.000000,0.000000
31.75,218.000000,100.000000,0.000000,0.000000
31.80,210.000000,100.000000,0.000000,0.000000
31.83,208.000000,100.000000,0.000000,0.000000
31.85,203.000000,100.000000,0.000000,0.000000
31.88,205.000000,100.000000,0.000000,0.000000
31.93,198.000000,100.000000,0.000000,0.000000
31.98,202.000000,100.000000,0.000000,0.000000
32.01,204.000000,100.000000,0.000000,0.000000
32.03,193.000000,100.000000,0.000000,0.000000
32.06,195.000000,100.000000,0.000000,0.000000
32.11,190.000000,100.000000,0.000000,0.000000
32.14,197.000000,100.000000,0.000000,0.000000
32.19,202.000000,100.000000,0.000000,0.000000
32.22,205.000000,100.000000,0.000000,0.000000
32.25,208.000000,100.000000,0.000000,0.000000
32.27,194.000000,100.000000,0.000000,0.000000
32.32,203.000000,100.000000,0.000000,0.000000
32.37,212.000000,100.000000,0.000000,0.000000
32.40,213.000000,100.000000,0.000000,0.000000
32.43,211.000000,100.000000,0.000000,0.000000
32.46,208.000000,100.000000,0.000000,0.000000
32.50,211.000000,100.000000,0.000000,0.000000
32.53,211.000000,100.000000,0.000000,0.000000
32.58,208.000000,100.000000,0.000000,0.000000
32.61,207.000000,100.000000,0.000000,0.000000
32.63,200.000000,100.000000,0.000000,0.000000
32.66,197.000000,100.000000,0.000000,0.000000
32.71,198.000000,100.000000,0.000000,0.000000
32.76,197.000000,100.000000,0.000000,0.000000
32.79,201.000000,100.000000,0.000000,0.000000
32.82,202.000000,100.000000,0.000000,0.000000
32.84,199.000000,100.000000,0.000000,0.000000
32.89,198.000000,100.000000,0.000000,0.000000
32.92,206.000000,100.000000,0.000000,0.000000
32.97,204.000000,100.000000,0.000000,0.000000
33.00,200.000000,100.000000,0.000000,0.000000
33.02,199.000000,100.000000,0.000000,0.000000
33.05,200.000000,100.000000,0.000000,0.000000
33.10,188.000000,100.000000,0.000000,0.000000
33.15,185.000000,100.000000,0.000000,0.000000
33.18,179.000000,100.000000,0.000000,0.000000
33.21,171.000000,100.000000,0.000000,0.000000
33.24,184.000000,100.000000,0.000000,0.000000
33.28,185.000000,100.000000,0.000000,0.000000
33.31,191.000000,100.000000,0.000000,0.000000
33.36,189.000000,100.000000,0.000000,0.000000
33.47,184.000000,100.000000,0.000000,0.000000
33.48,185.000000,100.000000,0.000000,0.000000
33.49,192.000000,100.000000,0.000000,0.000000
33.51,193.000000,100.000000,0.000000,0.000000
33.56,192.000000,100.000000,0.000000,0.000000
33.59,196.000000,100.000000,0.000000,0.000000
33.62,195.000000,100.000000,0.000000,0.000000
33.64,202.000000,100.000000,0.000000,0.000000
33.70,199.000000,100.000000,0.000000,0.000000
33.72,196.000000,100.000000,0.000000,0.000000
33.77,195.000000,100.000000,0.000000,0.000000
33.80,195.000000,100.000000,0.000000,0.000000
33.92,198.000000,100.000000,0.000000,0.000000
33.93,191.000000,100.000000,0.000000,0.000000
33.95,195.000000,100.000000,0.000000,0.000000
33.97,203.000000,100.000000,0.000000,0.000000
33.99,202.000000,100.000000,0.000000,0.000000
34.02,205.000000,100.000000,0.000000,0.000000
34.05,200.000000,100.000000,0.000000,0.000000
34.10,205.000000,100.000000,0.000000,0.000000
34.13,214.000000,100.000000,0.000000,0.000000
34.18,216.000000,100.000000,0.000000,0.000000
34.21,211.000000,100.000000,0.000000,0.000000
34.23,206.000000,100.000000,0.000000,0.000000
34.28,195.000000,100.000000,0.000000,0.000000
34.31,199.000000,100.000000,0.000000,0.000000
34.36,209.000000,100.000000,0.000000,0.000000
34.39,212.000000,100.000000,0.000000,0.000000
34.42,205.000000,100.000000,0.000000,0.000000
34.44,189.000000,100.000000,0.000000,0.000000
34.49,189.000000,100.000000,0.000000,0.000000
34.52,193.000000,100.000000,0.000000,0.000000
34.57,195.000000,100.000000,0.000000,0.000000
34.60,190.000000,100.000000,0.000000,0.000000
34.63,190.000000,100.000000,0.000000,0.000000
34.68,194.000000,100.000000,0.000000,0.000000
34.70,201.000000,100.000000,0.000000,0.000000
34.75,213.000000,100.000000,0.000000,0.000000
34.78,210.000000,100.000000,0.000000,0.000000
34.81,204.000000,100.000000,0.000000,0.000000
34.83,208.000000,100.000000,0.000000,0.000000
34.88,207.000000,100.000000,0.000000,0.000000
34.91,212.000000,100.000000,0.000000,0.000000
34.96,207.000000,100.000000,0.000000,0.000000
34.99,209.000000,100.000000,0.000000,0.000000
35.01,210.000000,100.000000,0.000000,0.000000
35.07,215.000000,100.000000,0.000000,0.000000
35.10,216.000000,100.000000,0.000000,0.000000
35.15,213.000000,100.000000,0.000000,0.000000
35.17,211.000000,100.000000,0.000000,0.000000
35.20,208.000000,100.000000,0.000000,0.000000
35.23,209.000000,100.000000,0.000000,0.000000
35.28,212.000000,100.000000,0.000000,0.000000
35.30,206.000000,100.000000,0.000000,0.000000
35.36,210.000000,100.000000,0.000000,0.000000
35.38,211.000000,100.000000,0.000000,0.000000
35.41,215.000000,100.000000,0.000000,0.000000
35.46,214.000000,100.000000,0.000000,0.000000
35.49,206.000000,100.000000,0.000000,0.000000
35.54,219.000000,100.000000,0.000000,0.000000
35.57,193.000000,100.000000,0.000000,0.000000
35.59,186.000000,100.000000,0.000000,0.000000
35.62,197.000000,100.000000,0.000000,0.000000
35.67,195.000000,100.000000,0.000000,0.000000
35.70,204.000000,100.000000,0.000000,0.000000
35.75,212.000000,100.000000,0.000000,0.000000
35.78,215.000000,100.000000,0.000000,0.000000
35.80,207.000000,100.000000,0.000000,0.000000
35.85,204.000000,100.000000,0.000000,0.000000
35.88,200.000000,100.000000,0.000000,0.000000
35.93,196.000000,100.000000,0.000000,0.000000
35.96,188.000000,100.000000,0.000000,0.000000
35.99,193.000000,100.000000,0.000000,0.000000
36.04,186.000000,100.000000,0.000000,0.000000
36.06,186.000000,100.000000,0.000000,0.000000
36.09,190.000000,100.000000,0.000000,0.000000
36.14,192.000000,100.000000,0.000000,0.000000
36.22,191.000000,100.000000,0.000000,0.000000
36.24,182.000000,100.000000,0.000000,0.000000
36.25,182.000000,100.000000,0.000000,0.000000
36.26,187.000000,100.000000,0.000000,0.000000
36.28,190.000000,100.000000,0.000000,0.000000
36.31,194.000000,100.000000,0.000000,0.000000
36.34,187.000000,100.000000,0.000000,0.000000
36.39,185.000000,100.000000,0.000000,0.000000
36.41,189.000000,100.000000,0.000000,0.000000
36.44,190.000000,100.000000,0.000000,0.000000
36.49,186.000000,100.000000,0.000000,0.000000
36.52,190.000000,100.000000,0.000000,0.000000
36.57,190.000000,100.000000,0.000000,0.000000
36.60,193.000000,100.000000,0.000000,0.000000
36.62,200.000000,100.000000,0.000000,0.000000
36.67,205.000000,100.000000,0.000000,0.000000
36.70,212.000000,100.000000,0.000000,0.000000
36.73,212.000000,100.000000,0.000000,0.000000
36.78,200.000000,100.000000,0.000000,0.000000
36.81,199.000000,100.000000,0.000000,0.000000
36.83,204.000000,100.000000,0.000000,0.000000
36.89,210.000000,100.000000,0.000000,0.000000
36.91,211.000000,100.000000,0.000000,0.000000
36.96,197.000000,100.000000,0.000000,0.000000
36.99,199.000000,100.000000,0.000000,0.000000
37.02,201.000000,100.000000,0.000000,0.000000
37.07,210.000000,100.000000,0.000000,0.000000
37.10,211.000000,100.000000,0.000000,0.000000
37.12,216.000000,100.000000,0.000000,0.000000
37.17,211.000000,100.000000,0.000000,0.000000
37.20,209.000000,100.000000,0.000000,0.000000
37.23,219.000000,100.000000,0.000000,0.000000
37.28,216.000000,100.000000,0.000000,0.000000
37.30,216.000000,100.000000,0.000000,0.000000
37.35,214.000000,100.000000,0.000000,0.000000
37.38,206.000000,100.000000,0.000000,0.000000
37.41,209.000000,100.000000,0.000000,0.000000
37.46,214.000000,100.000000,0.000000,0.000000
37.49,204.000000,100.000000,0.000000,0.000000
37.51,186.000000,100.000000,0.000000,0.000000
37.57,170.000000,100.000000,0.000000,0.000000
37.59,168.000000,100.000000,0.000000,0.000000
37.62,175.000000,100.000000,0.000000,0.000000
37.67,187.000000,100.000000,0.000000,0.000000
37.70,188.000000,100.000000,0.000000,0.000000
37.75,190.000000,100.000000,0.000000,0.000000
37.77,193.000000,100.000000,0.000000,0.000000
37.80,189.000000,100.000000,0.000000,0.000000
37.85,190.000000,100.000000,0.000000,0.000000
37.88,196.000000,100.000000,0.000000,0.000000
37.93,188.000000,100.000000,0.000000,0.000000
37.96,189.000000,100.000000,0.000000,0.000000
37.99,186.000000,100.000000,0.000000,0.000000
38.01,192.000000,100.000000,0.000000,0.000000
38.06,192.000000,100.000000,0.000000,0.000000
38.12,189.000000,100.000000,0.000000,0.000000
38.14,192.000000,100.000000,0.000000,0.000000
38.17,195.000000,100.000000,0.000000,0.000000
38.20,200.000000,100.000000,0.000000,0.000000
38.25,201.000000,100.000000,0.000000,0.000000
38.28,192.000000,100.000000,0.000000,0.000000
38.33,194.000000,100.000000,0.000000,0.000000
38.35,195.000000,100.000000,0.000000,0.000000
38.38,196.000000,100.000000,0.000000,0.000000
38.41,199.000000,100.000000,0.000000,0.000000
38.51,202.000000,100.000000,0.000000,0.000000
38.53,205.000000,100.000000,0.000000,0.000000
38.54,211.000000,100.000000,0.000000,0.000000
38.55,200.000000,100.000000,0.000000,0.000000
38.56,186.000000,100.000000,0.000000,0.000000
38.61,189.000000,100.000000,0.000000,0.000000
38.64,184.000000,100.000000,0.000000,0.000000
38.69,181.000000,100.000000,0.000000,0.000000
38.72,174.000000,100.000000,0.000000,0.000000
38.75,161.000000,100.000000,0.000000,0.000000
38.77,164.000000,100.000000,0.000000,0.000000
38.82,153.000000,100.000000,0.000000,0.000000
38.87,153.000000,100.000000,0.000000,0.000000
38.90,162.000000,100.000000,0.000000,0.000000
38.93,169.000000,100.000000,0.000000,0.000000
38.95,182.000000,100.000000,0.000000,0.000000
39.01,192.000000,100.000000,0.000000,0.000000
39.03,195.000000,100.000000,0.000000,0.000000
39.08,198.000000,100.000000,0.000000,0.000000
39.11,191.000000,100.000000,0.000000,0.000000
39.14,197.000000,100.000000,0.000000,0.000000
39.16,198.000000,100.000000,0.000000,0.000000
39.21,196.000000,100.000000,0.000000,0.000000
39.26,198.000000,100.000000,0.000000,0.000000
39.29,195.000000,100.000000,0.000000,0.000000
39.32,194.000000,100.000000,0.000000,0.000000
39.35,200.000000,100.000000,0.000000,0.000000
39.40,202.000000,100.000000,0.000000,0.000000
39.42,205.000000,100.000000,0.000000,0.000000
39.48,203.000000,100.000000,0.000000,0.000000
39.50,205.000000,100.000000,0.000000,0.000000
39.53,212.000000,100.000000,0.000000,0.000000
39.56,219.000000,100.000000,0.000000,0.000000
39.61,211.000000,100.000000,0.000000,0.000000
39.70,207.000000,100.000000,0.000000,0.000000
39.72,206.000000,100.000000,0.000000,0.000000
39.75,210.000000,100.000000,0.000000,0.000000
39.78,207.000000,100.000000,0.000000,0.000000
39.83,201.000000,100.000000,0.000000,0.000000
39.88,196.000000,100.000000,0.000000,0.000000
39.91,196.000000,100.000000,0.000000,0.000000
39.94,199.000000,100.000000,0.000000,0.000000
39.96,205.000000,100.000000,0.000000,0.000000
40.01,202.000000,100.000000,0.000000,0.000000
40.04,202.000000,100.000000,0.000000,0.000000
40.09,191.000000,100.000000,0.000000,0.000000
40.11,198.000000,100.000000,0.000000,0.000000
40.14,200.000000,100.000000,0.000000,0.000000
40.17,206.000000,100.000000,0.000000,0.000000
40.22,208.000000,100.000000,0.000000,0.000000
40.27,212.000000,100.000000,0.000000,0.000000
40.30,214.000000,100.000000,0.000000,0.000000
40.32,211.000000,100.000000,0.000000,0.000000
40.35,208.000000,100.000000,0.000000,0.000000
40.40,212.000000,100.000000,0.000000,0.000000
40.43,214.000000,100.000000,0.000000,0.000000
40.48,210.000000,100.000000,0.000000,0.000000
40.50,211.000000,100.000000,0.000000,0.000000
40.53,213.000000,100.000000,0.000000,0.000000
40.64,209.000000,100.000000,0.000000,0.000000
40.66,209.000000,100.000000,0.000000,0.000000
40.68,214.000000,100.000000,0.000000,0.000000
40.69,208.000000,100.000000,0.000000,0.000000
40.72,196.000000,100.000000,0.000000,0.000000
40.75,196.000000,100.000000,0.000000,0.000000
40.80,191.000000,100.000000,0.000000,0.000000
40.83,185.000000,100.000000,0.000000,0.000000
40.88,180.000000,100.000000,0.000000,0.000000
40.90,182.000000,100.000000,0.000000,0.000000
40.93,187.000000,100.000000,0.000000,0.000000
40.96,188.000000,100.000000,0.000000,0.000000
41.01,187.000000,100.000000,0.000000,0.000000
41.06,184.000000,100.000000,0.000000,0.000000
41.09,180.000000,100.000000,0.000000,0.000000
41.11,190.000000,100.000000,0.000000,0.000000
41.14,193.000000,100.000000,0.000000,0.000000
41.19,203.000000,100.000000,0.000000,0.000000
41.22,201.000000,100.000000,0.000000,0.000000
41.27,202.000000,100.000000,0.000000,0.000000
41.30,201.000000,100.000000,0.000000,0.000000
41.32,204.000000,100.000000,0.000000,0.000000
41.35,213.000000,100.000000,0.000000,0.000000
41.40,208.000000,100.000000,0.000000,0.000000
41.45,207.000000,100.000000,0.000000,0.000000
41.48,212.000000,100.000000,0.000000,0.000000
41.51,214.000000,100.000000,0.000000,0.000000
41.53,203.000000,100.000000,0.000000,0.000000
41.58,210.000000,100.000000,0.000000,0.000000
41.64,186.000000,100.000000,0.000000,0.000000
41.66,189.000000,100.000000,0.000000,0.000000
41.69,190.000000,100.000000,0.000000,0.000000
41.71,196.000000,100.000000,0.000000,0.000000
41.74,202.000000,100.000000,0.000000,0.000000
41.79,196.000000,100.000000,0.000000,0.000000
41.84,193.000000,100.000000,0.000000,0.000000
41.87,198.000000,100.000000,0.000000,0.000000
41.90,201.000000,100.000000,0.000000,0.000000
41.93,197.000000,100.000000,0.000000,0.000000
41.98,185.000000,100.000000,0.000000,0.000000
42.03,186.000000,100.000000,0.000000,0.000000
42.05,180.000000,100.000000,0.000000,0.000000
42.08,174.000000,100.000000,0.000000,0.000000
42.11,166.000000,100.000000,0.000000,0.000000
42.14,172.000000,100.000000,0.000000,0.000000
42.19,172.000000,100.000000,0.000000,0.000000
42.24,185.000000,100.000000,0.000000,0.000000
42.26,186.000000,100.000000,0.000000,0.000000
42.29,183.000000,100.000000,0.000000,0.000000
42.31,179.000000,100.000000,0.000000,0.000000
42.37,184.000000,100.000000,0.000000,0.000000
42.42,184.000000,100.000000,0.000000,0.000000
42.45,188.000000,100.000000,0.000000,0.000000
42.47,191.000000,100.000000,0.000000,0.000000
42.50,188.000000,100.000000,0.000000,0.000000
42.53,190.000000,100.000000,0.000000,0.000000
42.58,188.000000,100.000000,0.000000,0.000000
42.63,187.000000,100.000000,0.000000,0.000000
42.65,184.000000,100.000000,0.000000,0.000000
42.68,183.000000,100.000000,0.000000,0.000000
42.71,190.000000,100.000000,0.000000,0.000000
42.76,186.000000,100.000000,0.000000,0.000000
42.81,189.000000,100.000000,0.000000,0.000000
42.84,186.000000,100.000000,0.000000,0.000000
42.86,186.000000,100.000000,0.000000,0.000000
42.89,187.000000,100.000000,0.000000,0.000000
42.92,194.000000,100.000000,0.000000,0.000000
42.97,187.000000,100.000000,0.000000,0.000000
43.02,189.000000,100.000000,0.000000,0.000000
43.04,196.000000,100.000000,0.000000,0.000000
43.07,197.000000,100.000000,0.000000,0.000000
43.10,199.000000,100.000000,0.000000,0.000000
43.15,198.000000,100.000000,0.000000,0.000000
43.29,191.000000,100.000000,0.000000,0.000000
43.30,191.000000,100.000000,0.000000,0.000000
43.31,191.000000,100.000000,0.000000,0.000000
43.33,190.000000,100.000000,0.000000,0.000000
43.36,196.000000,100.000000,0.000000,0.000000
43.41,187.000000,100.000000,0.000000,0.000000
43.46,191.000000,100.000000,0.000000,0.000000
43.49,195.000000,100.000000,0.000000,0.000000
43.52,192.000000,100.000000,0.000000,0.000000
43.54,184.000000,100.000000,0.000000,0.000000
43.59,183.000000,100.000000,0.000000,0.000000
43.68,186.000000,100.000000,0.000000,0.000000
43.71,185.000000,100.000000,0.000000,0.000000
43.73,189.000000,100.000000,0.000000,0.000000
43.76,193.000000,100.000000,0.000000,0.000000
43.81,196.000000,100.000000,0.000000,0.000000
43.86,194.000000,100.000000,0.000000,0.000000
43.89,191.000000,100.000000,0.000000,0.000000
43.91,194.000000,100.000000,0.000000,0.000000
43.94,188.000000,100.000000,0.000000,0.000000
43.97,192.000000,100.000000,0.000000,0.000000
44.02,192.000000,100.000000,0.000000,0.000000
44.07,187.000000,100.000000,0.000000,0.000000
44.10,191.000000,100.000000,0.000000,0.000000
44.12,190.000000,100.000000,0.000000,0.000000
44.15,197.000000,100.000000,0.000000,0.000000
44.20,201.000000,100.000000,0.000000,0.000000
44.25,198.000000,100.000000,0.000000,0.000000
44.28,203.000000,100.000000,0.000000,0.000000
44.31,199.000000,100.000000,0.000000,0.000000
44.33,205.000000,100.000000,0.000000,0.000000
44.36,214.000000,100.000000,0.000000,0.000000
44.41,211.000000,100.000000,0.000000,0.000000
44.46,210.000000,100.000000,0.000000,0.000000
44.49,206.000000,100.000000,0.000000,0.000000
44.51,207.000000,100.000000,0.000000,0.000000
44.54,198.000000,100.000000,0.000000,0.000000
44.59,197.000000,100.000000,0.000000,0.000000
44.65,190.000000,100.000000,0.000000,0.000000
44.67,181.000000,100.000000,0.000000,0.000000
44.70,184.000000,100.000000,0.000000,0.000000
44.73,190.000000,100.000000,0.000000,0.000000
44.75,192.000000,100.000000,0.000000,0.000000
44.80,186.000000,100.000000,0.000000,0.000000
44.85,183.000000,100.000000,0.000000,0.000000
44.88,185.000000,100.000000,0.000000,0.000000
44.91,189.000000,100.000000,0.000000,0.000000
44.93,192.000000,100.000000,0.000000,0.000000
44.99,192.000000,100.000000,0.000000,0.000000
45.07,191.000000,100.000000,0.000000,0.000000
45.18,192.000000,100.000000,0.000000,0.000000
45.19,192.000000,100.000000,0.000000,0.000000
45.20,190.000000,100.000000,0.000000,0.000000
45.22,196.000000,100.000000,0.000000,0.000000
45.27,192.000000,100.000000,0.000000,0.000000
45.30,195.000000,100.000000,0.000000,0.000000
45.32,196.000000,100.000000,0.000000,0.000000
45.35,199.000000,100.000000,0.000000,0.000000
45.38,198.000000,100.000000,0.000000,0.000000
45.43,199.000000,100.000000,0.000000,0.000000
45.48,202.000000,100.000000,0.000000,0.000000
45.51,210.000000,100.000000,0.000000,0.000000
45.53,199.000000,100.000000,0.000000,0.000000
45.56,197.000000,100.000000,0.000000,0.000000
45.61,197.000000,100.000000,0.000000,0.000000
45.66,200.000000,100.000000,0.000000,0.000000
45.69,204.000000,100.000000,0.000000,0.000000
45.71,196.000000,100.000000,0.000000,0.000000
45.74,195.000000,100.000000,0.000000,0.000000
45.77,204.000000,100.000000,0.000000,0.000000
45.82,192.000000,100.000000,0.000000,0.000000
45.87,187.000000,100.000000,0.000000,0.000000
45.90,190.000000,100.000000,0.000000,0.000000
45.92,185.000000,100.000000,0.000000,0.000000
45.95,190.000000,100.000000,0.000000,0.000000
46.00,195.000000,100.000000,0.000000,0.000000
46.06,197.000000,100.000000,0.000000,0.000000
46.08,205.000000,100.000000,0.000000,0.000000
46.11,203.000000,100.000000,0.000000,0.000000
46.14,208.000000,100.000000,0.000000,0.000000
46.16,214.000000,100.000000,0.000000,0.000000
46.21,212.000000,100.000000,0.000000,0.000000
46.26,205.000000,100.000000,0.000000,0.000000
46.29,201.000000,100.000000,0.000000,0.000000
46.31,201.000000,100.000000,0.000000,0.000000
46.34,191.000000,100.000000,0.000000,0.000000
46.39,194.000000,100.000000,0.000000,0.000000
46.44,187.000000,100.000000,0.000000,0.000000
46.47,189.000000,100.000000,0.000000,0.000000
