TIME_DELTA,SPEED,REFERENCE,CONTROL,ERROR
47.26,203.000000,100.000000,0.000000,0.000000
47.31,211.000000,100.000000,0.000000,0.000000
47.36,209.000000,100.000000,0.000000,0.000000
47.39,210.000000,100.000000,0.000000,0.000000
47.41,210.000000,100.000000,0.000000,0.000000
47.49,213.000000,100.000000,0.000000,0.000000
47.50,216.000000,100.000000,0.000000,0.000000
47.51,213.000000,100.000000,0.000000,0.000000
47.53,212.000000,100.000000,0.000000,0.000000
47.55,212.000000,100.000000,0.000000,0.000000
47.58,204.000000,100.000000,0.000000,0.000000
47.61,205.000000,100.000000,0.000000,0.000000
47.66,206.000000,100.000000,0.000000,0.000000
47.71,218.000000,100.000000,0.000000,0.000000
47.74,212.000000,100.000000,0.000000,0.000000
47.76,211.000000,100.000000,0.000000,0.000000
47.79,212.000000,100.000000,0.000000,0.000000
47.84,219.000000,100.000000,0.000000,0.000000
47.87,223.000000,100.000000,0.000000,0.000000
47.92,221.000000,100.000000,0.000000,0.000000
47.95,217.000000,100.000000,0.000000,0.000000
47.98,211.000000,100.000000,0.000000,0.000000
48.00,213.000000,100.000000,0.000000,0.000000
48.05,215.000000,100.000000,0.000000,0.000000
48.10,211.000000,100.000000,0.000000,0.000000
48.13,209.000000,100.000000,0.000000,0.000000
48.16,210.000000,100.000000,0.000000,0.000000
48.18,210.000000,100.000000,0.000000,0.000000
48.24,220.000000,100.000000,0.000000,0.000000
48.26,212.000000,100.000000,0.000000,0.000000
48.31,214.000000,100.000000,0.000000,0.000000
48.34,215.000000,100.000000,0.000000,0.000000
48.37,211.000000,100.000000,0.000000,0.000000
48.39,215.000000,100.000000,0.000000,0.000000
48.44,214.000000,100.000000,0.000000,0.000000
48.49,215.000000,100.000000,0.000000,0.000000
48.52,214.000000,100.000000,0.000000,0.000000
48.55,213.000000,100.000000,0.000000,0.000000
48.57,211.000000,100.000000,0.000000,0.000000
48.63,211.000000,100.000000,0.000000,0.000000
48.68,216.000000,100.000000,0.000000,0.000000
48.71,214.000000,100.000000,0.000000,0.000000
48.73,216.000000,100.000000,0.000000,0.000000
48.76,212.000000,100.000000,0.000000,0.000000
48.78,211.000000,100.000000,0.000000,0.000000
48.84,217.000000,100.000000,0.000000,0.000000
48.89,215.000000,100.000000,0.000000,0.000000
48.91,212.000000,100.000000,0.000000,0.000000
48.94,214.000000,100.000000,0.000000,0.000000
48.97,213.000000,100.000000,0.000000,0.000000
49.02,214.000000,100.000000,0.000000,0.000000
49.07,215.000000,100.000000,0.000000,0.000000
49.10,214.000000,100.000000,0.000000,0.000000
49.12,216.000000,100.000000,0.000000,0.000000
49.15,210.000000,100.000000,0.000000,0.000000
49.18,212.000000,100.000000,0.000000,0.000000
49.23,216.000000,100.000000,0.000000,0.000000
49.28,216.000000,100.000000,0.000000,0.000000
49.30,210.000000,100.000000,0.000000,0.000000
49.33,212.000000,100.000000,0.000000,0.000000
49.36,212.000000,100.000000,0.000000,0.000000
49.41,211.000000,100.000000,0.000000,0.000000
49.46,219.000000,100.000000,0.000000,0.000000
49.49,217.000000,100.000000,0.000000,0.000000
49.51,215.000000,100.000000,0.000000,0.000000
49.54,215.000000,100.000000,0.000000,0.000000
49.57,207.000000,100.000000,0.000000,0.000000
49.62,214.000000,100.000000,0.000000,0.000000
49.67,213.000000,100.000000,0.000000,0.000000
49.70,209.000000,100.000000,0.000000,0.000000
49.72,212.000000,100.000000,0.000000,0.000000
49.75,215.000000,100.000000,0.000000,0.000000
49.80,217.000000,100.000000,0.000000,0.000000
49.86,213.000000,100.000000,0.000000,0.000000
49.88,215.000000,100.000000,0.000000,0.000000
49.91,216.000000,100.000000,0.000000,0.000000
49.94,212.000000,100.000000,0.000000,0.000000
49.96,211.000000,100.000000,0.000000,0.000000
50.05,218.000000,100.000000,0.000000,0.000000
50.07,215.000000,100.000000,0.000000,0.000000
50.07,213.000000,100.000000,0.000000,0.000000
50.09,215.000000,100.000000,0.000000,0.000000
50.12,215.000000,100.000000,0.000000,0.000000
50.17,214.000000,100.000000,0.000000,0.000000
50.22,218.000000,100.000000,0.000000,0.000000
50.24,215.000000,100.000000,0.000000,0.000000
50.27,216.000000,100.000000,0.000000,0.000000
50.30,214.000000,100.000000,0.000000,0.000000
50.33,214.000000,100.000000,0.000000,0.000000
50.38,220.000000,100.000000,0.000000,0.000000
50.40,219.000000,100.000000,0.000000,0.000000
50.43,212.000000,100.000000,0.000000,0.000000
50.45,213.000000,100.000000,0.000000,0.000000
50.48,206.000000,100.000000,0.000000,0.000000
50.51,210.000000,100.000000,0.000000,0.000000
50.56,215.000000,100.000000,0.000000,0.000000
50.61,215.000000,100.000000,0.000000,0.000000
50.64,207.000000,100.000000,0.000000,0.000000
50.67,206.000000,100.000000,0.000000,0.000000
50.69,207.000000,100.000000,0.000000,0.000000
50.75,216.000000,100.000000,0.000000,0.000000
50.80,211.000000,100.000000,0.000000,0.000000
50.82,214.000000,100.000000,0.000000,0.000000
50.85,212.000000,100.000000,0.000000,0.000000
50.88,214.000000,100.000000,0.000000,0.000000
50.90,215.000000,100.000000,0.000000,0.000000
50.96,215.000000,100.000000,0.000000,0.000000
51.00,215.000000,100.000000,0.000000,0.000000
51.03,213.000000,100.000000,0.000000,0.000000
51.06,213.000000,100.000000,0.000000,0.000000
51.09,216.000000,100.000000,0.000000,0.000000
51.14,218.000000,100.000000,0.000000,0.000000
51.19,215.000000,100.000000,0.000000,0.000000
51.22,214.000000,100.000000,0.000000,0.000000
51.24,217.000000,100.000000,0.000000,0.000000
51.27,216.000000,100.000000,0.000000,0.000000
51.30,209.000000,100.000000,0.000000,0.000000
51.35,215.000000,100.000000,0.000000,0.000000
51.40,213.000000,100.000000,0.000000,0.000000
51.43,215.000000,100.000000,0.000000,0.000000
51.45,215.000000,100.000000,0.000000,0.000000
51.48,214.000000,100.000000,0.000000,0.000000
51.53,214.000000,100.000000,0.000000,0.000000
51.58,221.000000,100.000000,0.000000,0.000000
51.61,217.000000,100.000000,0.000000,0.000000
51.64,220.000000,100.000000,0.000000,0.000000
51.66,213.000000,100.000000,0.000000,0.000000
51.69,217.000000,100.000000,0.000000,0.000000
51.74,211.000000,100.000000,0.000000,0.000000
51.77,212.000000,100.000000,0.000000,0.000000
51.84,215.000000,100.000000,0.000000,0.000000
51.85,212.000000,100.000000,0.000000,0.000000
51.86,215.000000,100.000000,0.000000,0.000000
51.87,214.000000,100.000000,0.000000,0.000000
51.89,216.000000,100.000000,0.000000,0.000000
51.94,217.000000,100.000000,0.000000,0.000000
51.97,215.000000,100.000000,0.000000,0.000000
51.99,218.000000,100.000000,0.000000,0.000000
52.02,212.000000,100.000000,0.000000,0.000000
52.07,218.000000,100.000000,0.000000,0.000000
52.12,222.000000,100.000000,0.000000,0.000000
52.15,218.000000,100.000000,0.000000,0.000000
52.18,214.000000,100.000000,0.000000,0.000000
52.21,213.000000,100.000000,0.000000,0.000000
52.23,207.000000,100.000000,0.000000,0.000000
52.28,212.000000,100.000000,0.000000,0.000000
52.33,213.000000,100.000000,0.000000,0.000000
52.36,214.000000,100.000000,0.000000,0.000000
52.39,210.000000,100.000000,0.000000,0.000000
52.41,212.000000,100.000000,0.000000,0.000000
52.46,214.000000,100.000000,0.000000,0.000000
52.52,216.000000,100.000000,0.000000,0.000000
52.54,213.000000,100.000000,0.000000,0.000000
52.57,213.000000,100.000000,0.000000,0.000000
52.60,211.000000,100.000000,0.000000,0.000000
52.62,207.000000,100.000000,0.000000,0.000000
52.67,208.000000,100.000000,0.000000,0.000000
52.72,211.000000,100.000000,0.000000,0.000000
52.75,208.000000,100.000000,0.000000,0.000000
52.78,208.000000,100.000000,0.000000,0.000000
52.81,213.000000,100.000000,0.000000,0.000000
52.86,215.000000,100.000000,0.000000,0.000000
52.91,213.000000,100.000000,0.000000,0.000000
52.93,213.000000,100.000000,0.000000,0.000000
52.96,213.000000,100.000000,0.000000,0.000000
52.99,214.000000,100.000000,0.000000,0.000000
53.01,215.000000,100.000000,0.000000,0.000000
53.07,218.000000,100.000000,0.000000,0.000000
53.12,216.000000,100.000000,0.000000,0.000000
53.14,213.000000,100.000000,0.000000,0.000000
53.17,213.000000,100.000000,0.000000,0.000000
53.20,214.000000,100.000000,0.000000,0.000000
53.25,215.000000,100.000000,0.000000,0.000000
53.30,222.000000,100.000000,0.000000,0.000000
53.33,218.000000,100.000000,0.000000,0.000000
53.35,213.000000,100.000000,0.000000,0.000000
53.38,212.000000,100.000000,0.000000,0.000000
